Date,Open,High,Low,Close
08/04/2024 15:15,132976,133074,132976,133069
08/04/2024 15:20,133074,133094,133017,133048
08/04/2024 15:25,133043,133141,133033,133048
08/04/2024 15:30,133048,133048,132857,132878
08/04/2024 15:35,132878,132924,132837,132899
08/04/2024 15:40,132893,132929,132806,132837
08/04/2024 15:45,132832,132893,132785,132801
08/04/2024 15:50,132795,132883,132795,132862
08/04/2024 15:55,132862,133017,132837,132976
08/04/2024 16:00,132976,133141,132945,133131
08/04/2024 16:05,133131,133136,133007,133079
08/04/2024 16:10,133079,133167,133043,133151
08/04/2024 16:15,133151,133265,133136,133208
08/04/2024 16:20,133213,133352,133167,133306
08/04/2024 16:25,133306,133486,133301,133393
08/04/2024 16:30,133393,133471,133357,133455
08/04/2024 16:35,133455,133579,133440,133471
08/04/2024 16:40,133476,133569,133455,133476
08/04/2024 16:45,133476,133527,133306,133321
08/04/2024 16:50,133326,133326,133177,133244
08/04/2024 16:55,133239,133295,133187,133280
08/04/2024 17:00,133280,133301,133161,133177
08/04/2024 17:05,133177,133270,133177,133259
08/04/2024 17:10,133254,133332,133244,133306
08/04/2024 17:15,133306,133476,133285,133455
08/04/2024 17:20,133455,133476,133388,133445
08/04/2024 17:25,133440,133450,133399,133445
08/04/2024 17:30,133445,133455,133301,133301
08/04/2024 17:35,133306,133393,133285,133321
08/04/2024 17:40,133326,133388,133285,133301
08/04/2024 17:45,133295,133321,133203,133208
08/04/2024 17:50,133213,133254,133172,133228
08/04/2024 17:55,133223,133352,133218,133306
08/04/2024 18:00,133306,133357,133244,133275
08/04/2024 18:05,133280,133393,133254,133337
08/04/2024 18:10,133342,133373,133198,133285
08/04/2024 18:15,133285,133332,133203,133213
08/04/2024 18:20,133213,133218,132986,132986
09/04/2024 09:00,133357,133646,133239,133636
09/04/2024 09:05,133631,133698,133491,133564
09/04/2024 09:10,133564,133728,133538,133641
09/04/2024 09:15,133641,133775,133631,133770
09/04/2024 09:20,133765,133780,133594,133641
09/04/2024 09:25,133646,133765,133636,133682
09/04/2024 09:30,133682,133847,133672,133749
09/04/2024 09:35,133754,133775,133682,133728
09/04/2024 09:40,133723,133780,133698,133723
09/04/2024 09:45,133723,133878,133713,133873
09/04/2024 09:50,133873,133930,133692,133708
09/04/2024 09:55,133708,133837,133708,133832
09/04/2024 10:00,133832,133852,133646,133698
09/04/2024 10:05,133692,133832,133687,133780
09/04/2024 10:10,133785,133863,133718,133744
09/04/2024 10:15,133744,133770,133589,133718
09/04/2024 10:20,133723,133832,133682,133770
09/04/2024 10:25,133770,133914,133734,133909
09/04/2024 10:30,133909,134182,133811,133899
09/04/2024 10:35,133904,133919,133672,133765
09/04/2024 10:40,133765,133924,133749,133863
09/04/2024 10:45,133863,134079,133790,133955
09/04/2024 10:50,133955,133966,133801,133842
09/04/2024 10:55,133842,133893,133687,133868
09/04/2024 11:00,133868,134094,133837,134064
09/04/2024 11:05,134058,134131,134002,134120
09/04/2024 11:10,134120,134254,134115,134146
09/04/2024 11:15,134146,134352,134120,134259
09/04/2024 11:20,134254,134311,134203,134244
09/04/2024 11:25,134244,134321,134017,134053
09/04/2024 11:30,134048,134064,133832,133924
09/04/2024 11:35,133919,133955,133739,133842
09/04/2024 11:40,133837,133914,133497,133708
09/04/2024 11:45,133708,133775,133636,133692
09/04/2024 11:50,133692,133832,133651,133780
09/04/2024 11:55,133785,133893,133754,133873
09/04/2024 12:00,133873,133930,133816,133893
09/04/2024 12:05,133893,134022,133888,133960
09/04/2024 12:10,133955,134007,133904,133945
09/04/2024 12:15,133945,134038,133940,134027
09/04/2024 12:20,134027,134038,133832,133832
09/04/2024 12:25,133832,133940,133718,133754
09/04/2024 12:30,133759,133971,133754,133930
09/04/2024 12:35,133924,133955,133842,133893
09/04/2024 12:40,133899,133955,133852,133945
09/04/2024 12:45,133945,133991,133852,133909
09/04/2024 12:50,133914,133924,133821,133842
09/04/2024 12:55,133837,133888,133739,133842
09/04/2024 13:00,133842,133914,133801,133852
09/04/2024 13:05,133852,133945,133816,133930
09/04/2024 13:10,133930,134012,133909,133966
09/04/2024 13:15,133966,134007,133909,133924
09/04/2024 13:20,133930,133966,133893,133930
09/04/2024 13:25,133930,133945,133847,133852
09/04/2024 13:30,133852,134007,133852,133955
09/04/2024 13:35,133955,133981,133878,133909
09/04/2024 13:40,133904,133919,133806,133816
09/04/2024 13:45,133811,133868,133734,133795
09/04/2024 13:50,133795,133852,133687,133708
09/04/2024 13:55,133708,133765,133656,133672
09/04/2024 14:00,133667,133713,133564,133667
09/04/2024 14:05,133667,133698,133589,133677
09/04/2024 14:10,133682,133703,133502,133512
09/04/2024 14:15,133507,133641,133497,133605
09/04/2024 14:20,133610,133682,133589,133636
09/04/2024 14:25,133631,133667,133594,133656
09/04/2024 14:30,133656,133801,133656,133775
09/04/2024 14:35,133775,133904,133744,133878
09/04/2024 14:40,133878,133888,133785,133837
09/04/2024 14:45,133837,133904,133826,133847
09/04/2024 14:50,133847,133997,133842,133997
09/04/2024 14:55,133997,133997,133893,133935
09/04/2024 15:00,133930,133950,133857,133868
09/04/2024 15:05,133873,133986,133842,133960
09/04/2024 15:10,133966,134110,133955,134069
09/04/2024 15:15,134069,134120,134012,134033
09/04/2024 15:20,134033,134053,133960,133971
09/04/2024 15:25,133966,133997,133904,133955
09/04/2024 15:30,133955,133976,133847,133883
09/04/2024 15:35,133883,133945,133857,133919
09/04/2024 15:40,133914,133966,133893,133955
09/04/2024 15:45,133955,134012,133893,133955
09/04/2024 15:50,133950,133966,133868,133924
09/04/2024 15:55,133930,133950,133852,133904
09/04/2024 16:00,133909,133909,133801,133842
09/04/2024 16:05,133847,133899,133754,133765
09/04/2024 16:10,133765,133873,133687,133826
09/04/2024 16:15,133826,133883,133790,133868
09/04/2024 16:20,133863,134043,133852,134022
09/04/2024 16:25,134022,134198,133971,134182
09/04/2024 16:30,134177,134192,134089,134131
09/04/2024 16:35,134136,134172,134033,134033
09/04/2024 16:40,134033,134131,133991,134094
09/04/2024 16:45,134094,134167,134048,134151
09/04/2024 16:50,134151,134239,134120,134229
09/04/2024 16:55,134234,134316,134223,134306
09/04/2024 17:00,134301,134332,134208,134306
09/04/2024 17:05,134306,134321,134249,134280
09/04/2024 17:10,134275,134296,134223,134229
09/04/2024 17:15,134234,134306,134223,134290
09/04/2024 17:20,134296,134337,134280,134326
09/04/2024 17:25,134332,134388,134146,134208
09/04/2024 17:30,134208,134254,134141,134192
09/04/2024 17:35,134198,134280,134182,134259
09/04/2024 17:40,134259,134265,134182,134218
09/04/2024 17:45,134213,134249,134198,134203
09/04/2024 17:50,134203,134254,134161,134239
09/04/2024 17:55,134234,134337,134198,134239
09/04/2024 18:00,134239,134311,134239,134275
09/04/2024 18:05,134270,134301,134218,134244
09/04/2024 18:10,134244,134311,134234,134296
09/04/2024 18:15,134296,134424,134270,134342
09/04/2024 18:20,134342,134383,134254,134316
10/04/2024 09:00,134646,135151,134646,135125
10/04/2024 09:05,135125,135182,135022,135058
10/04/2024 09:10,135064,135229,135048,135172
10/04/2024 09:15,135172,135249,135100,135187
10/04/2024 09:20,135192,135192,135007,135058
10/04/2024 09:25,135053,135450,135017,135280
10/04/2024 09:30,135280,135363,133780,133935
10/04/2024 09:35,133935,133997,133435,133656
10/04/2024 09:40,133656,133770,133522,133620
10/04/2024 09:45,133615,133847,133605,133837
10/04/2024 09:50,133837,134156,133816,134027
10/04/2024 09:55,134022,134027,133672,133930
10/04/2024 10:00,133935,133940,133393,133569
10/04/2024 10:05,133564,133646,133424,133471
10/04/2024 10:10,133471,133517,133187,133280
10/04/2024 10:15,133280,133574,133161,133522
10/04/2024 10:20,133522,133527,133125,133151
10/04/2024 10:25,133146,133347,133079,133084
10/04/2024 10:30,133089,133460,133069,133393
10/04/2024 10:35,133393,133497,133295,133424
10/04/2024 10:40,133424,133476,133228,133347
10/04/2024 10:45,133347,133368,133022,133110
10/04/2024 10:50,133110,133553,133110,133502
10/04/2024 10:55,133497,133507,133280,133352
10/04/2024 11:00,133347,133429,133131,133141
10/04/2024 11:05,133141,133393,133136,133337
10/04/2024 11:10,133337,133352,133043,133058
10/04/2024 11:15,133058,133326,133002,133306
10/04/2024 11:20,133311,133326,133161,133228
10/04/2024 11:25,133234,133352,133125,133131
10/04/2024 11:30,133131,133192,132888,133094
10/04/2024 11:35,133100,133208,132960,133167
10/04/2024 11:40,133172,133326,133146,133259
10/04/2024 11:45,133254,133306,133074,133182
10/04/2024 11:50,133182,133244,133017,133079
10/04/2024 11:55,133074,133120,132971,133100
10/04/2024 12:00,133100,133167,132950,132991
10/04/2024 12:05,132991,133012,132630,132661
10/04/2024 12:10,132656,132687,132517,132563
10/04/2024 12:15,132558,132713,132543,132651
10/04/2024 12:20,132646,132718,132625,132651
10/04/2024 12:25,132646,132667,132574,132641
10/04/2024 12:30,132641,132672,132496,132574
10/04/2024 12:35,132574,132605,132522,132563
10/04/2024 12:40,132563,132579,132352,132409
10/04/2024 12:45,132404,132476,132393,132409
10/04/2024 12:50,132414,132450,132357,132373
10/04/2024 12:55,132378,132440,132316,132414
10/04/2024 13:00,132414,132605,132404,132543
10/04/2024 13:05,132548,132563,132460,132512
10/04/2024 13:10,132517,132553,132440,132466
10/04/2024 13:15,132471,132533,132466,132481
10/04/2024 13:20,132481,132507,132424,132502
10/04/2024 13:25,132502,132569,132445,132450
10/04/2024 13:30,132450,132502,132388,132460
10/04/2024 13:35,132460,132543,132460,132527
10/04/2024 13:40,132527,132579,132481,132533
10/04/2024 13:45,132527,132538,132455,132496
10/04/2024 13:50,132496,132543,132460,132527
10/04/2024 13:55,132522,132646,132517,132558
10/04/2024 14:00,132553,132661,132404,132440
10/04/2024 14:05,132445,132450,132197,132203
10/04/2024 14:10,132208,132326,132197,132311
10/04/2024 14:15,132306,132502,132270,132486
10/04/2024 14:20,132481,132734,132466,132734
10/04/2024 14:25,132734,132806,132466,132476
10/04/2024 14:30,132481,132672,132321,132496
10/04/2024 14:35,132496,132543,132332,132368
10/04/2024 14:40,132368,132368,132125,132156
10/04/2024 14:45,132161,132239,132084,132187
10/04/2024 14:50,132192,132311,132146,132285
10/04/2024 14:55,132285,132409,132244,132306
10/04/2024 15:00,132306,132450,132172,132378
10/04/2024 15:05,132378,132404,132275,132332
10/04/2024 15:10,132337,132435,132275,132429
10/04/2024 15:15,132424,132507,132306,132347
10/04/2024 15:20,132347,132445,132197,132249
10/04/2024 15:25,132244,132388,132244,132264
10/04/2024 15:30,132264,132295,132120,132156
10/04/2024 15:35,132151,132275,132136,132228
10/04/2024 15:40,132228,132295,132115,132254
10/04/2024 15:45,132254,132311,132208,132259
10/04/2024 15:50,132259,132311,132208,132234
10/04/2024 15:55,132239,132239,132012,132017
10/04/2024 16:00,132017,132161,132002,132053
10/04/2024 16:05,132053,132094,131878,131914
10/04/2024 16:10,131909,132063,131909,132058
10/04/2024 16:15,132053,132058,131945,132007
10/04/2024 16:20,132007,132141,131976,132141
10/04/2024 16:25,132141,132244,132110,132172
10/04/2024 16:30,132177,132192,132027,132084
10/04/2024 16:35,132084,132115,132007,132063
10/04/2024 16:40,132063,132234,132058,132208
10/04/2024 16:45,132213,132311,132182,132213
10/04/2024 16:50,132208,132249,132100,132197
10/04/2024 16:55,132197,132275,132136,132177
10/04/2024 17:00,132177,132254,132115,132167
10/04/2024 17:05,132167,132223,132105,132136
10/04/2024 17:10,132136,132141,132043,132084
10/04/2024 17:15,132084,132125,132058,132063
10/04/2024 17:20,132063,132089,132012,132058
10/04/2024 17:25,132058,132177,132048,132136
10/04/2024 17:30,132136,132172,132110,132136
10/04/2024 17:35,132136,132156,132125,132141
10/04/2024 17:40,132136,132156,132125,132141
10/04/2024 17:45,132141,132244,132141,132192
10/04/2024 17:50,132187,132259,132182,132259
10/04/2024 17:55,132254,132259,132203,132234
10/04/2024 18:00,132234,132239,132203,132218
10/04/2024 18:05,132218,132223,132120,132161
10/04/2024 18:10,132161,132161,132094,132105
10/04/2024 18:15,132105,132156,132084,132136
10/04/2024 18:20,132130,132301,132115,132301
11/04/2024 09:00,131914,132301,131651,131770
11/04/2024 09:05,131770,131898,131739,131795
11/04/2024 09:10,131790,131862,131739,131806
11/04/2024 09:15,131806,131873,131574,131625
11/04/2024 09:20,131620,131636,131404,131435
11/04/2024 09:25,131435,131486,131347,131471
11/04/2024 09:30,131465,131929,131275,131893
11/04/2024 09:35,131893,132141,131821,132130
11/04/2024 09:40,132136,132172,131785,131816
11/04/2024 09:45,131816,131986,131801,131976
11/04/2024 09:50,131976,132027,131893,131898
11/04/2024 09:55,131893,131940,131826,131935
11/04/2024 10:00,131935,132007,131837,131960
11/04/2024 10:05,131960,132022,131826,131960
11/04/2024 10:10,131966,132094,131878,131898
11/04/2024 10:15,131893,132058,131868,131929
11/04/2024 10:20,131924,131960,131852,131883
11/04/2024 10:25,131883,131929,131610,131770
11/04/2024 10:30,131775,131919,131661,131661
11/04/2024 10:35,131667,131785,131594,131656
11/04/2024 10:40,131656,131744,131512,131615
11/04/2024 10:45,131620,131764,131615,131728
11/04/2024 10:50,131728,131785,131615,131687
11/04/2024 10:55,131687,131775,131502,131594
11/04/2024 11:00,131600,131630,131476,131527
11/04/2024 11:05,131532,131563,131398,131450
11/04/2024 11:10,131450,131527,131326,131409
11/04/2024 11:15,131409,131440,131239,131280
11/04/2024 11:20,131280,131357,131244,131337
11/04/2024 11:25,131337,131362,131141,131208
11/04/2024 11:30,131203,131352,131182,131290
11/04/2024 11:35,131290,131316,131228,131316
11/04/2024 11:40,131316,131388,131244,131378
11/04/2024 11:45,131378,131569,131373,131471
11/04/2024 11:50,131465,131543,131409,131460
11/04/2024 11:55,131465,131481,131398,131455
11/04/2024 12:00,131460,131548,131409,131481
11/04/2024 12:05,131481,131527,131347,131383
11/04/2024 12:10,131388,131435,131326,131419
11/04/2024 12:15,131424,131496,131404,131471
11/04/2024 12:20,131471,131522,131440,131440
11/04/2024 12:25,131445,131455,131357,131368
11/04/2024 12:30,131373,131491,131362,131445
11/04/2024 12:35,131445,131651,131445,131641
11/04/2024 12:40,131641,131723,131558,131574
11/04/2024 12:45,131569,131667,131563,131574
11/04/2024 12:50,131574,131697,131574,131687
11/04/2024 12:55,131682,131713,131615,131697
11/04/2024 13:00,131697,131744,131476,131476
11/04/2024 13:05,131481,131532,131450,131481
11/04/2024 13:10,131481,131507,131368,131383
11/04/2024 13:15,131388,131414,131244,131378
11/04/2024 13:20,131378,131465,131368,131404
11/04/2024 13:25,131409,131419,131254,131254
11/04/2024 13:30,131254,131347,131223,131285
11/04/2024 13:35,131285,131285,131192,131275
11/04/2024 13:40,131275,131378,131259,131331
11/04/2024 13:45,131326,131362,131244,131321
11/04/2024 13:50,131321,131378,131280,131285
11/04/2024 13:55,131285,131311,131228,131295
11/04/2024 14:00,131290,131373,131099,131352
11/04/2024 14:05,131352,131409,131275,131393
11/04/2024 14:10,131388,131558,131378,131512
11/04/2024 14:15,131507,131512,131404,131476
11/04/2024 14:20,131471,131517,131404,131435
11/04/2024 14:25,131435,131532,131404,131491
11/04/2024 14:30,131496,131615,131476,131600
11/04/2024 14:35,131600,131651,131543,131574
11/04/2024 14:40,131579,131646,131522,131625
11/04/2024 14:45,131620,131697,131569,131692
11/04/2024 14:50,131687,131713,131600,131615
11/04/2024 14:55,131615,131703,131605,131682
11/04/2024 15:00,131682,131734,131625,131728
11/04/2024 15:05,131723,132002,131708,131971
11/04/2024 15:10,131971,131981,131749,131770
11/04/2024 15:15,131764,131831,131734,131759
11/04/2024 15:20,131759,131821,131723,131816
11/04/2024 15:25,131816,131842,131759,131806
11/04/2024 15:30,131806,131909,131749,131821
11/04/2024 15:35,131826,131852,131770,131821
11/04/2024 15:40,131821,131842,131610,131625
11/04/2024 15:45,131620,131656,131450,131496
11/04/2024 15:50,131491,131507,131414,131465
11/04/2024 15:55,131465,131502,131409,131419
11/04/2024 16:00,131414,131569,131404,131532
11/04/2024 16:05,131532,131579,131481,131538
11/04/2024 16:10,131538,131563,131440,131455
11/04/2024 16:15,131455,131600,131347,131574
11/04/2024 16:20,131574,131713,131563,131641
11/04/2024 16:25,131641,131682,131538,131579
11/04/2024 16:30,131584,131615,131512,131605
11/04/2024 16:35,131600,131677,131594,131667
11/04/2024 16:40,131661,131692,131630,131641
11/04/2024 16:45,131641,131661,131584,131646
11/04/2024 16:50,131646,131646,131517,131543
11/04/2024 16:55,131548,131579,131455,131460
11/04/2024 17:00,131460,131481,131435,131471
11/04/2024 17:05,131471,131527,131414,131450
11/04/2024 17:10,131450,131465,131388,131393
11/04/2024 17:15,131388,131465,131388,131450
11/04/2024 17:20,131450,131460,131404,131424
11/04/2024 17:25,131424,131429,131357,131409
11/04/2024 17:30,131414,131419,131378,131398
11/04/2024 17:35,131398,131574,131398,131574
11/04/2024 17:40,131569,131574,131486,131517
11/04/2024 17:45,131512,131517,131460,131496
11/04/2024 17:50,131491,131548,131409,131481
11/04/2024 17:55,131481,131502,131429,131471
11/04/2024 18:00,131476,131481,131429,131471
11/04/2024 18:05,131476,131532,131440,131471
11/04/2024 18:10,131465,131553,131455,131543
11/04/2024 18:15,131538,131558,131507,131538
11/04/2024 18:20,131543,131574,131388,131388
12/04/2024 09:00,131708,131816,131574,131718
12/04/2024 09:05,131718,131734,131584,131630
12/04/2024 09:10,131636,131780,131605,131739
12/04/2024 09:15,131739,131826,131697,131821
12/04/2024 09:20,131816,131831,131610,131615
12/04/2024 09:25,131610,131625,131465,131491
12/04/2024 09:30,131486,131558,131419,131522
12/04/2024 09:35,131522,131569,131455,131460
12/04/2024 09:40,131460,131532,131357,131491
12/04/2024 09:45,131486,131656,131486,131507
12/04/2024 09:50,131507,131548,131419,131512
12/04/2024 09:55,131512,131636,131507,131553
12/04/2024 10:00,131548,131579,131409,131455
12/04/2024 10:05,131455,131476,131311,131357
12/04/2024 10:10,131352,131398,131172,131378
12/04/2024 10:15,131378,131491,131270,131373
12/04/2024 10:20,131373,131651,131326,131620
12/04/2024 10:25,131620,131739,131502,131636
12/04/2024 10:30,131636,131723,131383,131682
12/04/2024 10:35,131682,131682,131496,131517
12/04/2024 10:40,131522,131600,131429,131435
12/04/2024 10:45,131435,131558,131388,131429
12/04/2024 10:50,131429,131486,131321,131424
12/04/2024 10:55,131419,131548,131368,131502
12/04/2024 11:00,131507,131734,131352,131486
12/04/2024 11:05,131486,131661,131311,131398
12/04/2024 11:10,131404,131558,131383,131507
12/04/2024 11:15,131507,131512,131254,131295
12/04/2024 11:20,131295,131383,131161,131357
12/04/2024 11:25,131362,131383,131177,131223
12/04/2024 11:30,131223,131424,131197,131244
12/04/2024 11:35,131244,131383,131182,131275
12/04/2024 11:40,131275,131311,131032,131069
12/04/2024 11:45,131074,131105,130955,131063
12/04/2024 11:50,131063,131069,130955,130996
12/04/2024 11:55,131002,131032,130831,130852
12/04/2024 12:00,130852,130996,130831,130976
12/04/2024 12:05,130981,130991,130785,130940
12/04/2024 12:10,130940,130940,130775,130785
12/04/2024 12:15,130790,131007,130764,131002
12/04/2024 12:20,131002,131069,130976,131048
12/04/2024 12:25,131048,131048,130940,131027
12/04/2024 12:30,131032,131156,130976,131151
12/04/2024 12:35,131151,131156,131012,131027
12/04/2024 12:40,131027,131094,130950,131053
12/04/2024 12:45,131048,131115,130996,131094
12/04/2024 12:50,131099,131146,131012,131069
12/04/2024 12:55,131069,131094,131022,131043
12/04/2024 13:00,131043,131187,131022,131141
12/04/2024 13:05,131141,131264,131099,131115
12/04/2024 13:10,131110,131130,130965,130991
12/04/2024 13:15,130996,131069,130955,131012
12/04/2024 13:20,131017,131048,130965,130991
12/04/2024 13:25,130991,131089,130924,130950
12/04/2024 13:30,130955,130996,130821,130852
12/04/2024 13:35,130852,130904,130620,130672
12/04/2024 13:40,130672,130708,130599,130630
12/04/2024 13:45,130636,130646,130481,130512
12/04/2024 13:50,130507,130574,130502,130532
12/04/2024 13:55,130532,130651,130517,130538
12/04/2024 14:00,130538,130636,130532,130620
12/04/2024 14:05,130620,130646,130491,130512
12/04/2024 14:10,130517,130579,130455,130465
12/04/2024 14:15,130471,130548,130321,130337
12/04/2024 14:20,130331,130362,130146,130223
12/04/2024 14:25,130223,130290,130177,130208
12/04/2024 14:30,130208,130218,130115,130136
12/04/2024 14:35,130136,130182,130084,130156
12/04/2024 14:40,130156,130197,130120,130136
12/04/2024 14:45,130136,130228,130120,130203
12/04/2024 14:50,130203,130275,130156,130166
12/04/2024 14:55,130166,130233,130146,130192
12/04/2024 15:00,130197,130203,130058,130110
12/04/2024 15:05,130110,130285,130089,130259
12/04/2024 15:10,130259,130270,130141,130177
12/04/2024 15:15,130172,130213,130115,130166
12/04/2024 15:20,130161,130192,130032,130053
12/04/2024 15:25,130058,130068,129976,129996
12/04/2024 15:30,129996,130017,129826,129981
12/04/2024 15:35,129981,129981,129837,129857
12/04/2024 15:40,129852,129893,129780,129816
12/04/2024 15:45,129821,129867,129744,129754
12/04/2024 15:50,129759,129837,129733,129780
12/04/2024 15:55,129785,129888,129713,129733
12/04/2024 16:00,129739,129739,129620,129728
12/04/2024 16:05,129728,129780,129661,129780
12/04/2024 16:10,129780,129826,129697,129723
12/04/2024 16:15,129723,129764,129666,129718
12/04/2024 16:20,129713,129831,129703,129790
12/04/2024 16:25,129790,129831,129764,129790
12/04/2024 16:30,129790,129919,129770,129806
12/04/2024 16:35,129800,129893,129790,129852
12/04/2024 16:40,129857,130027,129857,130012
12/04/2024 16:45,130012,130099,129934,129991
12/04/2024 16:50,129991,130058,129857,129888
12/04/2024 16:55,129893,129955,129862,129883
12/04/2024 17:00,129878,129950,129816,129940
12/04/2024 17:05,129940,130001,129904,129971
12/04/2024 17:10,129971,130058,129878,129898
12/04/2024 17:15,129893,129904,129847,129888
12/04/2024 17:20,129888,129934,129883,129919
12/04/2024 17:25,129919,129971,129878,129924
12/04/2024 17:30,129924,129976,129924,129955
12/04/2024 17:35,129955,129986,129940,129976
12/04/2024 17:40,129976,129976,129934,129945
12/04/2024 17:45,129950,130017,129909,129976
12/04/2024 17:50,129981,130007,129976,129991
12/04/2024 17:55,129996,129996,129955,129976
12/04/2024 18:00,129976,129996,129965,129986
12/04/2024 18:05,129991,129996,129919,129929
12/04/2024 18:10,129934,129981,129919,129955
12/04/2024 18:15,129955,129955,129893,129904
12/04/2024 18:20,129904,129924,129852,129873
15/04/2024 09:00,130486,130713,130424,130455
15/04/2024 09:05,130455,130543,130285,130290
15/04/2024 09:10,130285,130337,130233,130270
15/04/2024 09:15,130264,130275,130048,130074
15/04/2024 09:20,130068,130182,130058,130105
15/04/2024 09:25,130099,130130,130032,130084
15/04/2024 09:30,130084,130089,129862,130007
15/04/2024 09:35,130007,130125,129847,129873
15/04/2024 09:40,129867,130074,129857,130068
15/04/2024 09:45,130063,130079,129847,129867
15/04/2024 09:50,129862,130007,129826,129909
15/04/2024 09:55,129914,129965,129857,129934
15/04/2024 10:00,129929,130043,129862,129981
15/04/2024 10:05,129981,130001,129594,129656
15/04/2024 10:10,129656,129728,129538,129579
15/04/2024 10:15,129579,129806,129568,129708
15/04/2024 10:20,129703,129795,129615,129780
15/04/2024 10:25,129780,129940,129723,129800
15/04/2024 10:30,129800,129831,129553,129651
15/04/2024 10:35,129651,130022,129646,129986
15/04/2024 10:40,129986,130233,129950,130146
15/04/2024 10:45,130141,130244,129893,129950
15/04/2024 10:50,129950,130161,129945,130099
15/04/2024 10:55,130099,130182,130048,130151
15/04/2024 11:00,130151,130151,129919,129929
15/04/2024 11:05,129924,130017,129785,129965
15/04/2024 11:10,129960,130053,129759,129945
15/04/2024 11:15,129940,130125,129940,129981
15/04/2024 11:20,129981,130043,129873,129965
15/04/2024 11:25,129965,130022,129867,129893
15/04/2024 11:30,129893,130172,129867,129976
15/04/2024 11:35,129971,130264,129909,129960
15/04/2024 11:40,129960,130177,129929,130027
15/04/2024 11:45,130027,130043,129821,129996
15/04/2024 11:50,129996,130043,129909,129976
15/04/2024 11:55,129976,130074,129888,129904
15/04/2024 12:00,129904,129924,129811,129857
15/04/2024 12:05,129852,129914,129785,129795
15/04/2024 12:10,129795,129965,129785,129893
15/04/2024 12:15,129888,129986,129811,129976
15/04/2024 12:20,129976,130063,129934,130038
15/04/2024 12:25,130043,130208,130017,130197
15/04/2024 12:30,130197,130203,130058,130074
15/04/2024 12:35,130074,130094,129940,130022
15/04/2024 12:40,130022,130079,129971,129991
15/04/2024 12:45,129996,130084,129965,129971
15/04/2024 12:50,129965,130146,129955,130105
15/04/2024 12:55,130105,130136,130063,130068
15/04/2024 13:00,130074,130079,129960,130001
15/04/2024 13:05,130001,130022,129852,129862
15/04/2024 13:10,129857,129878,129764,129847
15/04/2024 13:15,129847,129867,129739,129821
15/04/2024 13:20,129826,129842,129620,129641
15/04/2024 13:25,129635,129775,129635,129723
15/04/2024 13:30,129723,129785,129687,129759
15/04/2024 13:35,129764,129821,129692,129749
15/04/2024 13:40,129749,129811,129599,129661
15/04/2024 13:45,129666,129718,129625,129677
15/04/2024 13:50,129677,129749,129646,129733
15/04/2024 13:55,129739,129806,129687,129764
15/04/2024 14:00,129759,129800,129666,129790
15/04/2024 14:05,129785,129831,129770,129780
15/04/2024 14:10,129780,129790,129471,129476
15/04/2024 14:15,129471,129610,129383,129579
15/04/2024 14:20,129579,129594,129182,129192
15/04/2024 14:25,129192,129269,129043,129197
15/04/2024 14:30,129202,129208,129001,129084
15/04/2024 14:35,129079,129233,129038,129043
15/04/2024 14:40,129043,129166,128955,129017
15/04/2024 14:45,129017,129063,128950,129038
15/04/2024 14:50,129038,129300,128965,129285
15/04/2024 14:55,129285,129424,129254,129383
15/04/2024 15:00,129388,129388,129182,129202
15/04/2024 15:05,129197,129244,129115,129172
15/04/2024 15:10,129172,129182,128986,129001
15/04/2024 15:15,128996,129208,128991,129172
15/04/2024 15:20,129172,129275,129110,129141
15/04/2024 15:25,129141,129254,129130,129213
15/04/2024 15:30,129213,129424,129182,129393
15/04/2024 15:35,129388,129517,129280,129300
15/04/2024 15:40,129295,129331,129254,129311
15/04/2024 15:45,129306,129331,129197,129202
15/04/2024 15:50,129202,129269,129166,129244
15/04/2024 15:55,129244,129352,129202,129285
15/04/2024 16:00,129285,129378,129233,129264
15/04/2024 16:05,129259,129326,129223,129295
15/04/2024 16:10,129295,129311,129161,129166
15/04/2024 16:15,129161,129202,129043,129099
15/04/2024 16:20,129099,129357,129094,129316
15/04/2024 16:25,129311,129347,129254,129259
15/04/2024 16:30,129264,129383,129264,129311
15/04/2024 16:35,129306,129409,129244,129388
15/04/2024 16:40,129388,129440,129254,129259
15/04/2024 16:45,129259,129424,129233,129419
15/04/2024 16:50,129414,129455,129331,129429
15/04/2024 16:55,129429,129496,129424,129445
15/04/2024 17:00,129440,129455,129326,129342
15/04/2024 17:05,129342,129398,129311,129393
15/04/2024 17:10,129393,129398,129177,129197
15/04/2024 17:15,129197,129233,129156,129197
15/04/2024 17:20,129192,129218,129110,129141
15/04/2024 17:25,129141,129161,129110,129115
15/04/2024 17:30,129115,129197,129110,129115
15/04/2024 17:35,129115,129146,129038,129074
15/04/2024 17:40,129068,129099,129043,129089
15/04/2024 17:45,129089,129110,129043,129089
15/04/2024 17:50,129089,129192,129084,129166
15/04/2024 17:55,129166,129233,129120,129172
15/04/2024 18:00,129172,129223,129099,129110
15/04/2024 18:05,129110,129125,129058,129099
15/04/2024 18:10,129105,129182,129053,129068
15/04/2024 18:15,129079,129120,129058,129063
15/04/2024 18:20,129063,129120,129043,129058
16/04/2024 09:00,129058,129068,128414,128460
16/04/2024 09:05,128455,128522,128331,128393
16/04/2024 09:10,128393,128501,128357,128440
16/04/2024 09:15,128440,128450,128233,128275
16/04/2024 09:20,128280,128306,128094,128208
